time,details
8099613.645375,VerticalPuffOn
8100114.272591,VerticalPuffOff
8101616.127888,WaterOn
8101656.317084,WaterOff
8114620.084529,BuzzerOn
8114720.363633,BuzzerOff
8115940.508224,VerticalPuffOn
8116441.135092,VerticalPuffOff
8117943.181654,WaterOn
8117983.502033,WaterOff
8132756.082565,BuzzerOn
8132856.34891,BuzzerOff
8134225.681245,VerticalPuffOn
8134726.272117,VerticalPuffOff
8136228.142212,WaterOn
8136268.385296,WaterOff
8149844.098533,BuzzerOn
8149944.308121,BuzzerOff
8151241.724382,BlankOn
8151742.339849,BlankOff
8153244.17577,NoWaterOn
8153284.358262,NoWaterOff
8166280.244499,BuzzerOn
8166380.499698,BuzzerOff
8168006.269896,VerticalPuffOn
8168506.872867,VerticalPuffOff
8170008.666668,WaterOn
8170048.919771,WaterOff
8183024.050353,BuzzerOn
8183124.585973,BuzzerOff
8184482.211916,VerticalPuffOn
8184982.805427,VerticalPuffOff
8186484.163708,WaterOn
8186524.372645,WaterOff
8200412.053575,BuzzerOn
8200512.29582,BuzzerOff
8201951.736681,VerticalPuffOn
8202452.33306,VerticalPuffOff
8203954.125693,WaterOn
8203994.32315,WaterOff
8216616.047807,BuzzerOn
8216716.243504,BuzzerOff
8218494.796619,BlankOn
8218995.497468,BlankOff
8220496.137484,NoWaterOn
8220536.285485,NoWaterOff
8235736.035797,BuzzerOn
8235836.228026,BuzzerOff
8237204.129677,VerticalPuffOn
8237704.726024,VerticalPuffOff
8239206.472354,WaterOn
8239246.725247,WaterOff
8254085.667778,BuzzerOn
8254185.883965,BuzzerOff
8255499.238014,VerticalPuffOn
8255999.87189,VerticalPuffOff
8257501.968557,WaterOn
8257542.140087,WaterOff
8274080.056839,BuzzerOn
8274180.32689,BuzzerOff
8275977.942264,VerticalPuffOn
8276478.588839,VerticalPuffOff
8277980.138418,WaterOn
8278020.329489,WaterOff
8293616.058153,BuzzerOn
8293716.329292,BuzzerOff
8295404.920434,BlankOn
8295905.526206,BlankOff
8297407.280492,NoWaterOn
8297447.416496,NoWaterOff
8311060.056739,BuzzerOn
8311160.252575,BuzzerOff
8312766.784543,VerticalPuffOn
8313267.406295,VerticalPuffOff
8314769.300987,WaterOn
8314809.537697,WaterOff
8332204.077089,BuzzerOn
8332304.434305,BuzzerOff
8333668.769639,VerticalPuffOn
8334168.937725,VerticalPuffOff
8335669.202665,WaterOn
8335709.347697,WaterOff
8347728.036623,BuzzerOn
8347828.287851,BuzzerOff
8349372.37185,VerticalPuffOn
8349872.986085,VerticalPuffOff
8351373.249832,WaterOn
8351413.366312,WaterOff
8363483.199872,BuzzerOn
8363583.674086,BuzzerOff
8364794.275684,BlankOn
8365294.931684,BlankOff
8366796.199284,NoWaterOn
8366836.397674,NoWaterOff
8380340.666415,BuzzerOn
8380440.90994,BuzzerOff
8382061.785462,BlankOn
8382561.892801,BlankOff
8384063.709238,NoWaterOn
8384103.893132,NoWaterOff
8397172.044297,BuzzerOn
8397272.192352,BuzzerOff
8398855.565753,VerticalPuffOn
8399356.060962,VerticalPuffOff
8400857.889184,WaterOn
8400898.073341,WaterOff
8415548.086269,BuzzerOn
8415648.324924,BuzzerOff
8417125.803573,VerticalPuffOn
8417626.442457,VerticalPuffOff
8419128.565075,WaterOn
8419168.776458,WaterOff
8431330.387412,BuzzerOn
8431430.599649,BuzzerOff
8432884.283645,VerticalPuffOn
8433384.919457,VerticalPuffOff
8434886.728796,WaterOn
8434926.873349,WaterOff
8448925.227194,BuzzerOn
8449025.406571,BuzzerOff
8450560.494374,VerticalPuffOn
8451061.11312,VerticalPuffOff
8452563.301728,WaterOn
8452603.623208,WaterOff
8466032.08328,BuzzerOn
8466133.686098,BuzzerOff
8467456.081904,VerticalPuffOn
8467956.698246,VerticalPuffOff
8469458.591239,WaterOn
8469498.818687,WaterOff
8482348.093559,BuzzerOn
8482448.35732,BuzzerOff
8483877.413076,BlankOn
8484377.59126,BlankOff
8485879.395314,NoWaterOn
8485919.544081,NoWaterOff
8498156.078884,BuzzerOn
8498256.325652,BuzzerOff
8499885.244134,BlankOn
8500385.899585,BlankOff
8501887.676895,NoWaterOn
8501927.859331,NoWaterOff
8518314.336285,BuzzerOn
8518414.663208,BuzzerOff
8519935.34861,VerticalPuffOn
8520436.079547,VerticalPuffOff
8521937.928818,WaterOn
8521978.071332,WaterOff
8534164.760533,BuzzerOn
8534264.963837,BuzzerOff
8535923.708058,BlankOn
8536424.394807,BlankOff
8537926.290769,NoWaterOn
8537966.493358,NoWaterOff
8551703.608024,BuzzerOn
8551803.803334,BuzzerOff
8553129.65478,VerticalPuffOn
8553630.350915,VerticalPuffOff
8555132.182759,WaterOn
8555172.309835,WaterOff
8568161.886152,BuzzerOn
8568262.106301,BuzzerOff
8569877.126298,BlankOn
8570377.291348,BlankOff
8571879.206251,NoWaterOn
8571919.415661,NoWaterOff
8584064.067248,BuzzerOn
8584164.481252,BuzzerOff
8585496.182982,VerticalPuffOn
8585996.348117,VerticalPuffOff
8587498.242497,WaterOn
8587538.477908,WaterOff
8601906.608434,BuzzerOn
8602006.803134,BuzzerOff
8603728.063002,VerticalPuffOn
8604228.678568,VerticalPuffOff
8605728.964599,WaterOn
8605769.172792,WaterOff
8617904.211797,BuzzerOn
8618004.447039,BuzzerOff
8619727.089105,VerticalPuffOn
8620227.292023,VerticalPuffOff
8621728.386381,WaterOn
8621768.638779,WaterOff
8635559.853291,BuzzerOn
8635660.041725,BuzzerOff
8636870.223125,VerticalPuffOn
8637370.452794,VerticalPuffOff
8638872.284132,WaterOn
8638912.43409,WaterOff
8653628.340329,BuzzerOn
8653728.611305,BuzzerOff
8654977.562598,VerticalPuffOn
8655478.175196,VerticalPuffOff
8656979.89096,WaterOn
8657020.056846,WaterOff
8673655.754889,BuzzerOn
8673756.116998,BuzzerOff
8675428.165871,VerticalPuffOn
8675928.326807,VerticalPuffOff
8677430.044076,WaterOn
8677470.164798,WaterOff
8695113.299075,BuzzerOn
8695213.526953,BuzzerOff
8696835.687964,VerticalPuffOn
8697336.140315,VerticalPuffOff
8698838.068289,WaterOn
8698878.269049,WaterOff
8714868.618319,BuzzerOn
8714968.909738,BuzzerOff
8716636.154174,VerticalPuffOn
8717136.291746,VerticalPuffOff
8718638.806628,WaterOn
8718678.973595,WaterOff
8731248.11156,BuzzerOn
8731348.349874,BuzzerOff
8732965.665745,VerticalPuffOn
8733466.311181,VerticalPuffOff
8734968.269866,WaterOn
8735012.185148,WaterOff
8750792.058057,BuzzerOn
8750892.270877,BuzzerOff
8752600.236106,VerticalPuffOn
8753100.898514,VerticalPuffOff
8754603.200678,WaterOn
8754643.375001,WaterOff
8770768.13544,BuzzerOn
8770868.530354,BuzzerOff
8772605.637626,VerticalPuffOn
8773106.23221,VerticalPuffOff
8774608.476936,WaterOn
8774648.662335,WaterOff
8790272.039365,BuzzerOn
8790372.302676,BuzzerOff
8791653.892544,VerticalPuffOn
8792154.679259,VerticalPuffOff
8793656.129536,WaterOn
8793696.37051,WaterOff
8810480.070401,BuzzerOn
8810580.390697,BuzzerOff
8812057.417251,VerticalPuffOn
8812557.52417,VerticalPuffOff
8814059.833375,WaterOn
8814100.040407,WaterOff
8830344.163514,BuzzerOn
8830444.360335,BuzzerOff
8831807.655794,VerticalPuffOn
8832308.085989,VerticalPuffOff
8833810.101991,WaterOn
8833850.234804,WaterOff
8847531.982676,BuzzerOn
8847632.232945,BuzzerOff
8849376.216585,BlankOn
8849876.869259,BlankOff
8851378.708861,NoWaterOn
8851418.933581,NoWaterOff
8868372.038825,BuzzerOn
8868472.281432,BuzzerOff
8869755.735012,VerticalPuffOn
8870256.33232,VerticalPuffOff
8871758.109305,WaterOn
8871798.295027,WaterOff
8888728.072004,BuzzerOn
8888828.234117,BuzzerOff
8890271.514149,VerticalPuffOn
8890772.180255,VerticalPuffOff
8892273.988914,WaterOn
8892314.137899,WaterOff
8910056.088012,BuzzerOn
8910156.382108,BuzzerOff
8911939.897604,VerticalPuffOn
8912440.06089,VerticalPuffOff
8913941.80667,WaterOn
8913981.945416,WaterOff
8926288.073826,BuzzerOn
8926388.349722,BuzzerOff
8927850.50049,VerticalPuffOn
8928351.157096,VerticalPuffOff
8929852.122531,WaterOn
8929892.263815,WaterOff
8946232.086696,BuzzerOn
8946332.309855,BuzzerOff
8948111.242786,VerticalPuffOn
8948611.841042,VerticalPuffOff
8950112.124824,WaterOn
8950152.268647,WaterOff
8963480.118744,BuzzerOn
8963580.414424,BuzzerOff
8965340.120509,VerticalPuffOn
8965840.721522,VerticalPuffOff
8967342.569616,WaterOn
8967382.742365,WaterOff
8983176.096328,BuzzerOn
8983276.433529,BuzzerOff
8984695.045114,VerticalPuffOn
8985195.179004,VerticalPuffOff
8986697.322662,WaterOn
8986737.486634,WaterOff
9002333.052633,BuzzerOn
9002433.286302,BuzzerOff
9003736.531003,VerticalPuffOn
9004237.147567,VerticalPuffOff
9005739.966351,WaterOn
9005780.357709,WaterOff
9018836.054921,BuzzerOn
9018936.451756,BuzzerOff
9020552.333498,VerticalPuffOn
9021052.960667,VerticalPuffOff
9022554.764882,WaterOn
9022594.912302,WaterOff
9036013.641189,BuzzerOn
9036113.845512,BuzzerOff
9037836.489975,BlankOn
9038336.698647,BlankOff
9039838.532254,NoWaterOn
9039878.688897,NoWaterOff
9054428.058841,BuzzerOn
9054528.24652,BuzzerOff
9055793.359402,VerticalPuffOn
9056293.959229,VerticalPuffOff
9057795.735525,WaterOn
9057835.881466,WaterOff
9071961.535204,BuzzerOn
9072061.73757,BuzzerOff
9073676.128767,VerticalPuffOn
9074176.734513,VerticalPuffOff
9075678.557718,WaterOn
9075718.77527,WaterOff
9087928.103723,BuzzerOn
9088028.35272,BuzzerOff
9089804.183114,VerticalPuffOn
9090304.828149,VerticalPuffOff
9091806.644758,WaterOn
9091846.766979,WaterOff
9107190.341116,BuzzerOn
9107290.631244,BuzzerOff
9108930.609227,VerticalPuffOn
9109431.204257,VerticalPuffOff
9110932.942482,WaterOn
9110973.077629,WaterOff
9125384.080245,BuzzerOn
9125484.496781,BuzzerOff
9126722.008267,VerticalPuffOn
9127222.639808,VerticalPuffOff
9128724.205774,WaterOn
9128764.402551,WaterOff
9145174.064634,BuzzerOn
9145274.277009,BuzzerOff
9147046.00093,VerticalPuffOn
9147546.608485,VerticalPuffOff
9149048.362893,WaterOn
9149088.542579,WaterOff
9163738.740543,BuzzerOn
9163838.943162,BuzzerOff
9165085.722213,VerticalPuffOn
9165585.952582,VerticalPuffOff
9167086.22733,WaterOn
9167126.411072,WaterOff
9179591.419303,BuzzerOn
9179691.654479,BuzzerOff
9181007.753918,VerticalPuffOn
9181508.360734,VerticalPuffOff
9183010.145573,WaterOn
9183050.340205,WaterOff
9200096.056513,BuzzerOn
9200196.246451,BuzzerOff
9201580.548421,BlankOn
9202081.147211,BlankOff
9203582.960955,NoWaterOn
9203623.155013,NoWaterOff
9216705.589235,BuzzerOn
9216805.787082,BuzzerOff
9218381.270986,VerticalPuffOn
9218881.920359,VerticalPuffOff
9220383.729575,WaterOn
9220423.932634,WaterOff
9235573.62841,BuzzerOn
9235673.808519,BuzzerOff
9236947.962106,VerticalPuffOn
9237448.659358,VerticalPuffOff
9238950.424475,WaterOn
9238990.682367,WaterOff
9251307.188141,BuzzerOn
9251407.456824,BuzzerOff
9252683.380934,VerticalPuffOn
9253184.132249,VerticalPuffOff
9254685.90613,WaterOn
9254726.047321,WaterOff
9269814.493306,BuzzerOn
9269914.696973,BuzzerOff
9271324.082432,BlankOn
9271824.759757,BlankOff
9273326.649089,NoWaterOn
9273366.814059,NoWaterOff
9288020.518032,BuzzerOn
9288120.728904,BuzzerOff
9289369.874889,VerticalPuffOn
9289870.534094,VerticalPuffOff
9291372.132236,WaterOn
9291412.277984,WaterOff
9307048.050517,BuzzerOn
9307148.298484,BuzzerOff
9308500.124577,VerticalPuffOn
9309000.771846,VerticalPuffOff
9310502.57527,WaterOn
9310542.819053,WaterOff
9325508.054835,BuzzerOn
9325608.297989,BuzzerOff
9326895.861095,VerticalPuffOn
9327396.115306,VerticalPuffOff
9328897.976141,WaterOn
9328938.172945,WaterOff
9341223.030753,BuzzerOn
9341323.302944,BuzzerOff
9343119.079818,VerticalPuffOn
9343619.727769,VerticalPuffOff
9345120.680402,WaterOn
9345160.915298,WaterOff
9359128.103898,BuzzerOn
9359228.385535,BuzzerOff
9360605.324856,VerticalPuffOn
9361105.508194,VerticalPuffOff
9362607.599605,WaterOn
9362647.757059,WaterOff
9375260.037079,BuzzerOn
9375360.302995,BuzzerOff
9376776.167646,VerticalPuffOn
9377276.817962,VerticalPuffOff
9378779.125055,WaterOn
9378819.446914,WaterOff
9395232.103482,BuzzerOn
9395332.456528,BuzzerOff
9396578.168081,VerticalPuffOn
9397078.824387,VerticalPuffOff
9398580.196576,WaterOn
9398620.336272,WaterOff
9411819.075854,BuzzerOn
9411919.282848,BuzzerOff
9413527.87484,BlankOn
9414028.560133,BlankOff
9415530.393629,NoWaterOn
9415570.54051,NoWaterOff
9432200.103151,BuzzerOn
9432300.245796,BuzzerOff
9433771.639003,VerticalPuffOn
9434272.120677,VerticalPuffOff
9435772.47189,WaterOn
9435812.684419,WaterOff
9453256.05132,BuzzerOn
9453356.313353,BuzzerOff
9454839.651169,BlankOn
9455340.117981,BlankOff
9456841.955261,NoWaterOn
9456882.100384,NoWaterOff
9472328.118992,BuzzerOn
9472428.453543,BuzzerOff
9473712.366121,VerticalPuffOn
9474212.965641,VerticalPuffOff
9475714.761644,WaterOn
9475755.011692,WaterOff
9490805.307876,BuzzerOn
9490905.551226,BuzzerOff
9492707.365275,BlankOn
9493208.177666,BlankOff
9494710.138889,NoWaterOn
9494750.448677,NoWaterOff
9504764.100177,task end
